lr.cell.name,lr.gene.name,obs.xy.diff,null.diff.sd,pvalue,stage,adj.p,Welch.t.stat,Welch.t.sd,Welch.t.p,adj.t.p,Ligand_s1,Ligand_s2,Ligand_s3,Ligand_s4,Ligand_s5,Ligand_s6,Ligand_s7,Ligand_s8,Ligand_s9,Ligand_s10,Ligand_s11,Ligand_s12,Ligand_s13,Ligand_s14,Ligand_s15,Ligand_s16,Ligand_s17,Ligand_s18,Ligand_s19,Ligand_s20,Receptor_s1,Receptor_s2,Receptor_s3,Receptor_s4,Receptor_s5,Receptor_s6,Receptor_s7,Receptor_s8,Receptor_s9,Receptor_s10,Receptor_s11,Receptor_s12,Receptor_s13,Receptor_s14,Receptor_s15,Receptor_s16,Receptor_s17,Receptor_s18,Receptor_s19,Receptor_s20,TX1.sd.limma.ligand,TX2.sd.limma.ligand,TX1.sd.limma.receptor,TX2.sd.limma.receptor
Myofibroblasts-Ciliated,PLAU-IGF2R,13.1579,2.5174,1.87E-05,2,0.004484978,5.0621,2.5993,9.10E-05,0.017044148,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,5.241815035,5.7739546,5.48672227,5.394338136,4.70938699,5.27209121,3.701502811,4.936489693,5.505072589,3.666388462,3.698822261,6.191526986,5.418581176,5.454086391,4.648832624,4.785152723,5.150753969,4.924043156,4.870688871,5.084662324,1.082833392,1.082833392,0.675221308,0.675221308
Endothelial Cells-Macrophages,SPP1-ITGA4,32.1487,6.0216,1.88E-05,2,0.004492993,5.4356,5.9145,6.60E-05,0.01434917,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,7.718820108,7.667895484,8.642236925,6.541859501,7.342414664,7.99778665,6.136050038,8.834349891,5.13020586,7.498694983,7.460979203,7.477852078,9.302947826,7.899164938,5.168790114,7.610192824,7.995984436,7.72498077,7.963866904,6.886994642,1.748089102,1.748089102,1.07388028,1.07388028
Myofibroblasts-Macrophages,PLAU-ITGB5,18.9323,3.336,1.88E-05,2,0.004492993,5.2623,3.5977,5.60E-05,0.012928856,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,6.245667726,4.674039252,5.253479869,7.522221804,6.495427871,6.378662611,7.09833713,6.26510449,6.931679529,7.449504549,6.549175885,7.477852078,5.195185972,6.206122307,7.105463567,6.967247298,7.497588851,6.179696002,7.918249604,7.270311771,1.082833392,1.082833392,0.824433882,0.824433882
AT2-SCGB3A2+,HBEGF-ERBB4,12.3899,2.4589,1.89E-05,2,0.004509146,6.419,1.9302,4.10E-05,0.010850011,4.635509206,5.247694623,3.762768952,1.308535705,4.091122091,2.533267204,4.424897073,0,0,0,6.385439766,5.439146687,5.103755918,6.119516665,7.405793856,4.429228977,5.030050609,5.214994224,7.697012917,5.37956718,0,0,0,3.507634572,0,0,0,0,0,2.374528353,2.063739868,3.031703259,3.565294239,2.082776036,2.985606635,1.802591592,2.627102833,1.649508324,2.487853076,1.901445169,1.996699174,1.996699174,0.886078888,0.886078888
AT2-cDCs,APP-TNFRSF21,12.2245,2.368,1.92E-05,2,0.00455826,5.211,2.3459,8.80E-05,0.016788899,5.298025429,5.33373803,6.834983836,5.66279702,5.60896935,5.280271231,5.225283676,6.093877789,6.142479747,6.910640774,7.023070016,7.582973764,6.790477108,6.554618391,6.350914841,6.473006108,5.845458352,5.899132391,6.152308683,6.256568128,1.619777673,1.454298628,0,0,0,0,0.759032889,0,0,3.677372237,0.885018866,2.034460851,2.220026236,3.612284715,3.221226432,0.966790266,2.078148038,1.589070459,2.695911128,1.383264253,0.522119849,0.522119849,0.855071484,0.855071484
SCGB3A2+-Ciliated,EFNA5-EPHA2,11.1894,2.3193,1.93E-05,2,0.004564686,4.1703,2.6831,0.001359,0.061686251,2.940802334,1.821970756,0,0,0,0,0,0,0,1.628928153,3.39808484,1.666790468,1.936280848,2.391639348,2.157138009,2.522686799,2.146520052,2.523432047,2.487853076,1.795397305,6.801133056,6.182385545,5.382279877,5.662747748,5.804733989,6.189463436,5.931870114,3.982850016,6.702079314,6.429938104,6.598178591,6.135732827,5.620527667,6.657549321,7.940559988,5.716489139,6.363863246,6.27371086,7.66558105,6.269781677,0.808119682,0.808119682,0.761779435,0.761779435
AT2-Ciliated,TIMP3-ADAM17,17.5972,3.3439,1.96E-05,2,0.004624804,4.9726,3.5389,0.000113,0.01910057,0.998271448,2.073996035,0,2.969134488,3.13397582,2.557919412,0,0,0,4.384422142,5.568724837,7.094174222,5.605687155,7.10910422,4.216502097,5.135244409,6.766346359,6.334958475,5.431681442,4.042492524,4.279446794,5.202115135,4.917757795,4.163733156,4.421122029,4.468078277,5.210573901,3.982850016,4.344156394,3.666388462,0,4.140392197,4.341928742,5.032599826,6.03678739,4.656940929,4.505162153,4.469779988,4.938728103,4.312409186,1.224598109,1.224598109,1.152972566,1.152972566
AT2-SCGB3A2+,HSP90B1-LRP1,14.4563,2.8115,1.96E-05,2,0.004624804,4.766,3.0332,0.00047,0.039722424,6.816195243,7.465775259,8.689288467,7.000151159,7.947393083,7.368212489,7.38467614,7.779619989,7.975651328,8.709404992,8.394739438,8.35477679,8.447785415,8.05159647,8.65863321,8.233633487,7.260923114,8.209901089,8.760897105,9.09436507,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.511807028,0.511807028,0.782696661,0.782696661
AT2-SCGB3A2+,AGRN-LRP1,9.7772,1.9212,1.97E-05,2,0.004652667,5.4399,1.7973,8.40E-05,0.016355411,4.503798302,3.712858779,4.31186117,3.891996422,4.835362436,3.53918062,4.70213976,0,3.900011742,4.384422142,6.195257872,5.809964106,4.635014509,5.140118782,5.933129898,6.124967559,5.508243427,4.543695853,5.729467231,5.681009649,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,1.075369996,1.075369996,0.782696661,0.782696661
Macrophages-Macrophages,SEMA3A-NRP2,17.2739,3.3126,1.99E-05,2,0.004675869,4.8623,3.5526,0.000208,0.026801508,0,0,1.731903556,0.591154667,0,0,0,0,0,3.183232524,2.381635438,3.38846419,1.486361667,2.348100897,3.397492786,0.989946847,1.993803202,1.560572133,0,2.497684044,6.775808069,7.682324109,8.619707213,7.47782452,7.934564827,8.337397517,7.52417862,8.472682559,7.919809289,10.1010849,10.3561278,9.280984467,9.052388159,8.835409649,9.21028053,7.760455322,8.632901041,8.286804343,8.960974779,8.838083354,0.866912698,0.866912698,0.660444468,0.660444468
Myofibroblasts-Macrophages,INHBA-SMAD3,11.7081,2.3493,1.99E-05,2,0.004683643,6.138,1.9075,9.00E-06,0.004520388,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,2.725976397,3.729473495,4.346754848,3.264488889,2.147848736,2.319246224,1.484890313,6.994547242,2.585754191,4.769298464,3.101026211,2.957117755,4.598329025,3.133221231,4.32736174,2.0291346,3.607118263,3.666557538,3.13272059,3.657577299,1.013929088,1.013929088,1.226332198,1.226332198
Monocytes-Smooth Muscle Cells,LRPAP1-SORT1,-11.056,2.1126,2.07E-05,2,0.004849654,-4.6364,2.3846,0.000208,0.026801508,5.484417388,5.427985552,5.624250083,5.603533121,4.814773333,5.794192533,5.544981412,6.129093348,5.565638433,5.381923488,5.532812306,5.146985607,5.745632818,5.671559256,4.839776171,5.402331222,6.299145005,5.990224591,5.396645762,5.856907214,4.031326249,3.646966643,3.639784159,4.158692966,2.869544058,4.135234075,3.770908199,4.758183022,5.020526147,1.495247176,1.482015823,2.056850455,2.903568034,2.958692223,2.396292696,2.119967655,3.724352269,1.229148871,0,1.785345116,0.375648944,0.375648944,0.84889783,0.84889783
AT2-Macrophages,TNC-ITGB6,9.1203,1.8845,2.10E-05,2,0.004902032,4.2699,2.1359,0.000947,0.053632129,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,0,1.015799117,0,1.820591458,2.147848736,1.517191618,0.186984065,0,0,3.183232524,1.424658041,2.957117755,1.263882712,2.348100897,2.063242241,1.236280597,2.24140383,1.560572133,0,1.112329921,1.091172797,1.091172797,0.890287564,0.890287564
Myofibroblasts-SCGB3A2+,PLAU-ITGA3,12.6647,2.5836,2.10E-05,2,0.004902032,6.0478,2.0941,2.10E-05,0.007645429,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,3.843658696,4.228777847,4.96863517,4.442776067,4.26974885,3.235830405,4.407601377,5.494748659,0,4.647749681,4.767689951,4.924266503,4.293683334,4.693676955,5.410188385,4.69145314,4.529632641,4.079870069,4.442440335,4.664374151,1.082833392,1.082833392,1.075130807,1.075130807
SCGB3A2+-Monocytes,HP-ITGAM,21.1203,4.1432,2.11E-05,2,0.004914449,4.7897,4.4095,0.000735,0.048380598,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,5.151351053,4.996392719,5.119744079,5.887634765,4.918022415,5.328522546,5.341193581,5.623327227,6.14041122,5.8100586,5.059796931,0,5.228024471,5.10795702,0,4.170150174,5.451560886,5.708893734,6.03621495,5.068101956,1.412707106,1.412707106,1.640933621,1.640933621
AT2-Endothelial Cells,TNC-EGFR,14.0012,2.6305,2.13E-05,2,0.004935727,5.9641,2.3476,1.60E-05,0.00654113,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,4.153326852,5.406252648,4.630478221,5.460139473,2.616070093,4.582203402,5.191015106,5.834854231,5.847266068,2.968738875,1.219040119,2.315806745,3.380269024,4.038955681,2.223085526,3.739871393,3.986235644,3.200633418,4.059043452,2.884886638,1.091172797,1.091172797,0.943535152,0.943535152
AT2-SCGB3A2+,EFNA5-EPHA4,5.6306,1.0257,2.13E-05,2,0.004935727,6.5737,0.8565,3.30E-05,0.009577394,3.145794629,3.506043471,2.865320276,1.914253664,2.551286578,2.430216741,3.336577138,0,0,0,4.436303546,3.244450822,2.528433988,2.559452201,4.69599542,3.98345957,3.698727499,3.736705359,4.316852803,3.416017685,0,0,0,0,0.792091274,0,0,0,0,2.221089743,2.063739868,1.454207297,2.356979689,2.691782913,2.157138009,1.195545545,1.705202795,1.466806371,1.724524922,1.04197702,1.304988412,1.304988412,0.417635451,0.417635451
Macrophages-Monocytes,PAPLN-SIRPA,10.6207,2.0993,2.13E-05,2,0.004935727,4.1179,2.5792,0.000861,0.051661574,2.246119967,1.015799117,2.496543155,2.184332263,0,2.533278462,2.111416958,0,3.000831263,3.473040163,3.473404015,4.739291673,3.908247646,4.118205485,4.539451234,2.710807306,4.295932213,4.213142862,4.048039767,4.203919759,4.725204008,4.929656116,5.045384295,4.868902063,4.306863073,5.042228629,5.175710353,5.043810043,6.254314382,4.844616861,4.351382784,6.444274191,4.491321886,4.774667686,3.889296314,3.961052509,5.220396834,5.040435954,5.396645762,5.381403213,0.84554536,0.84554536,0.63968347,0.63968347
cDCs-cDCs,B2M-CD1A,38.7002,7.2948,2.14E-05,2,0.004945346,4.7664,8.1194,0.000664,0.04613694,10.12868107,10.66125863,11.33340051,9.351553452,10.9817817,10.75749053,10.37906184,10.56912516,10.68169664,10.82199331,11.26729764,11.21582926,10.78604363,10.46880005,11.15625207,11.1493303,10.958618,10.63343883,10.52114938,10.42893278,2.039108584,2.163648862,5.89092039,0,3.576746802,0,1.914343737,3.869517893,0,4.97987205,4.335846143,6.174406593,7.265079172,6.427783407,5.41376215,6.849844021,5.386128395,5.432279413,4.681355302,5.998548965,0.43575349,0.43575349,1.494952529,1.494952529
Myofibroblasts-Myofibroblasts,WNT5A-FZD1,8.0279,1.5015,2.15E-05,2,0.004945346,5.176,1.551,0.00029,0.03135848,0,0,0,0,1.024640866,0.858667205,0,0,0,3.416887203,2.106022044,1.933012385,3.946382885,3.653590527,2.761004887,2.444119947,4.024849869,2.581983654,0,1.985204697,3.397507521,2.030230368,3.282067648,1.863323199,2.949337651,2.088633238,3.080519944,4.258160118,3.701148928,3.29282877,2.279728013,2.730538594,3.394726066,2.387595361,4.002214131,2.944960982,4.669297227,2.245105602,4.212424597,3.981482041,0.89852251,0.89852251,0.822708158,0.822708158
SCGB3A2+-SCGB3A2+,HSP90B1-LRP1,11.8984,2.2793,2.15E-05,2,0.004945346,4.9902,2.3844,0.000266,0.029947511,6.921375342,5.890439019,7.309443893,5.005454515,5.895462934,5.905560869,6.165566301,6.478661495,6.568901536,6.833053147,7.458921324,6.71381352,7.179416092,6.851513305,6.687601039,6.312497357,6.001850696,6.359562846,7.236553229,7.011858747,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.549118028,0.549118028,0.782696661,0.782696661
AT2-Monocytes,TIMP1-CD63,29.4628,5.2009,2.16E-05,2,0.004957743,5.2458,5.6165,0.000326,0.033208551,3.214818032,2.147115086,6.526086888,3.720762875,4.793824241,3.941710576,2.968375119,0,0,6.650002626,6.553446046,6.903036759,6.272605758,7.159369899,7.478745115,7.590736111,6.572352514,5.545643362,5.594680297,8.117248303,7.443912889,7.506045281,7.420400811,7.36659188,7.201260154,7.887963635,7.376601834,7.845013324,7.89846197,8.281238942,8.719747207,7.697611758,7.182665374,7.778839963,8.492945397,6.936032941,7.661729432,7.607036018,7.421054588,6.943105387,1.512919437,1.512919437,0.469390492,0.469390492
Macrophages-Macrophages,TIMP1-CD63,30.6604,6.5868,2.17E-05,2,0.004966933,4.2934,7.1413,0.000511,0.041071917,11.23387473,11.44926824,11.41699033,11.21969453,11.52759021,10.86119597,10.5170321,13.23505764,10.2886616,13.58208538,14.87160079,11.97534545,13.77558197,13.32297496,13.07877208,11.31933308,11.76662403,13.13334363,11.60599818,13.66063292,12.30896214,12.41701409,12.26461659,12.69423108,13.24666259,12.70606152,12.86950942,12.84633208,12.58497276,12.89013377,14.6704544,13.22681215,12.8526562,13.27839982,14.10026382,13.30686895,13.27543584,13.60331757,12.97784642,13.60924317,0.985489818,0.985489818,0.450706891,0.450706891
Monocytes-Macrophages,TIMP1-CD63,24.3192,5.1494,2.18E-05,2,0.004977893,4.5308,5.3676,0.000704,0.047416924,9.173786518,9.317774247,8.560737317,9.074009282,8.806832277,8.868319197,9.239859653,9.506376901,8.947167574,12.36324615,10.94734966,9.662053538,9.551155609,10.53353491,11.94368006,10.04326547,8.950382848,9.89675946,9.389673254,10.34747831,12.30896214,12.41701409,12.26461659,12.69423108,13.24666259,12.70606152,12.86950942,12.84633208,12.58497276,12.89013377,14.6704544,13.22681215,12.8526562,13.27839982,14.10026382,13.30686895,13.27543584,13.60331757,12.97784642,13.60924317,0.804847635,0.804847635,0.450706891,0.450706891
cDCs-Endothelial Cells,CALM2-INSR,15.1947,3.0087,2.21E-05,2,0.005018457,4.2875,3.5439,0.000654,0.045804195,6.221129321,6.141786809,6.444935119,6.427602005,6.519391264,6.769937501,6.518827901,6.780458981,5.823871629,6.913442162,5.979518788,6.611345785,7.007141608,6.495099664,8.646155713,7.150490973,6.9395144,6.998918937,5.937248214,6.885393912,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.565211579,0.565211579,0.963573259,0.963573259
AT2-Macrophages,C3-ITGAM,13.7017,2.6204,2.22E-05,2,0.005027271,4.7237,2.9007,0.000488,0.040465526,7.517050261,7.962606455,9.021467334,7.967093072,8.916678222,7.742827353,7.850667749,8.077948692,7.713762756,8.840349796,9.15197669,8.944488843,9.011508732,8.652403056,8.725109249,8.907199145,8.116351203,8.428633105,8.591030118,7.727181041,8.594837405,8.325948831,8.543956596,8.614639597,8.524299284,8.126972007,8.900451733,8.472682559,6.585902584,9.917321925,9.458283763,9.357377568,9.265424925,9.009285725,9.583455108,8.676839634,9.239079496,9.331820815,9.352602746,9.768943297,0.465512459,0.465512459,0.510068825,0.510068825
Myofibroblasts-Macrophages,UBB-TGFBR1,14.2342,2.88,2.22E-05,2,0.005027271,4.6783,3.0426,0.000205,0.026638094,3.397507521,5.6091894,5.25140985,5.403802348,5.482384757,5.293812929,5.462626808,3.710410853,5.615462464,6.387552145,6.903345957,5.988164842,5.990134855,5.944776691,8.002352401,6.270351261,6.026081197,5.651131735,6.372336687,6.708347168,7.692949407,7.269625938,7.458597227,6.779879161,6.835986402,7.395267973,6.650998094,5.689490712,6.795357287,7.951539547,6.914087443,7.957827391,8.26260387,6.8215582,8.22809237,7.250250087,8.680876169,7.619271406,6.969633817,8.079864872,0.733203415,0.733203415,0.607499045,0.607499045
Endothelial Cells-Macrophages,TIMP3-ADAM17,-21.3576,3.888,2.25E-05,2,0.005075221,-4.895,4.3631,0.000122,0.019701719,11.59912714,12.66245089,10.79840065,12.24746476,10.6864827,11.4998623,11.52612196,11.18914425,12.1387189,9.368702647,8.495318311,9.382524642,8.163468273,10.23094365,9.027864826,10.57416878,10.67793776,10.18113092,10.97050484,9.359043222,9.664602586,9.601241793,9.567260992,8.905679132,8.510789718,9.237443762,9.428138653,9.75039962,10.04397636,8.759761505,9.142899402,8.377296307,8.914340255,9.12692508,10.17772484,9.273614531,9.028607908,9.042811624,9.483655372,8.492017598,0.804127516,0.804127516,0.4723458,0.4723458
Macrophages-AT2,TIMP1-CD63,25.3825,4.7507,2.25E-05,2,0.005075221,5.3749,4.7224,5.60E-05,0.012928856,11.23387473,11.44926824,11.41699033,11.21969453,11.52759021,10.86119597,10.5170321,13.23505764,10.2886616,13.58208538,14.87160079,11.97534545,13.77558197,13.32297496,13.07877208,11.31933308,11.76662403,13.13334363,11.60599818,13.66063292,8.994831414,9.654047582,9.682029643,9.716889395,9.938482977,9.560120031,8.983461509,8.883013604,9.556787795,10.29206797,10.58333845,9.961541192,9.455551754,10.18731678,10.56674297,10.53601903,10.2876714,10.12589674,9.762809953,10.62727661,0.985489818,0.985489818,0.373490411,0.373490411
AT2-AT2,APP-CD74,14.2735,2.9863,2.26E-05,2,0.005103957,4.3392,3.2894,0.000511,0.041071917,5.298025429,5.33373803,6.834983836,5.66279702,5.60896935,5.280271231,5.225283676,6.093877789,6.142479747,6.910640774,7.023070016,7.582973764,6.790477108,6.554618391,6.350914841,6.473006108,5.845458352,5.899132391,6.152308683,6.256568128,10.48355309,10.31403921,11.50928683,11.19368302,12.12927089,11.43714034,10.33959123,10.74586539,9.910008265,11.54293919,11.50043372,11.92786795,12.28891043,11.8269337,11.17536189,11.86524701,11.90573365,11.69629163,11.42414899,11.91904999,0.522119849,0.522119849,0.522137383,0.522137383
Endothelial Cells-cDCs,SPP1-ITGA5,14.078,2.7454,2.27E-05,2,0.005109247,6.4991,2.1661,1.40E-05,0.005899897,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,3.045524839,2.163648862,1.917649622,0,2.097461593,3.102363903,2.157619012,3.626090395,0,2.893940428,2.223242745,3.250342247,3.093099467,3.454720491,3.221226432,2.749947013,2.304158262,3.726168826,3.204679581,3.814520303,1.748089102,1.748089102,0.921677409,0.921677409
SCGB3A2+-Ciliated,TNC-ITGA9,5.8205,1.0279,2.29E-05,2,0.00515145,7.4646,0.7798,1.10E-05,0.005069682,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,0,3.315141528,0,0.873635548,1.565916692,0.731515927,0,0,1.347576577,2.118336921,2.805853057,1.915538451,2.540969494,2.712151301,3.303624552,1.974815233,1.754195318,1.045567717,2.389149888,1.766146566,0.744289271,0.744289271,0.857888682,0.857888682
AT2-cDCs,TIMP1-CD63,31.2769,5.8172,2.31E-05,2,0.005163141,5.7105,5.4771,0.000136,0.021211001,3.214818032,2.147115086,6.526086888,3.720762875,4.793824241,3.941710576,2.968375119,0,0,6.650002626,6.553446046,6.903036759,6.272605758,7.159369899,7.478745115,7.590736111,6.572352514,5.545643362,5.594680297,8.117248303,6.073495826,6.211202853,6.421747593,0,6.484590101,6.979637798,6.061210205,6.156871713,4.849118578,6.714243024,8.057055689,7.116894663,6.88897556,7.484534505,7.38815391,7.216790915,6.255012691,7.165985928,6.598327995,7.128675216,1.512919437,1.512919437,1.446627634,1.446627634
Myofibroblasts-Endothelial Cells,WNT5A-LRP5,11.1402,2.1668,2.31E-05,2,0.005163141,6.294,1.77,2.60E-05,0.008670542,0,0,0,0,1.024640866,0.858667205,0,0,0,3.416887203,2.106022044,1.933012385,3.946382885,3.653590527,2.761004887,2.444119947,4.024849869,2.581983654,0,1.985204697,5.188013361,4.256697225,5.346946365,4.336716749,5.206152601,4.268256624,3.514415401,3.843162128,4.282436436,4.263738775,4.852312213,5.202005059,5.181799724,5.060997384,4.445626426,3.912625469,3.893187706,4.74154167,0,5.041435324,0.89852251,0.89852251,1.170351108,1.170351108
Endothelial Cells-Ciliated,LAMA4-ITGB1,12.3926,2.447,2.35E-05,2,0.005237478,4.657,2.6611,0.000297,0.031639681,4.857491509,4.963154034,5.623430612,4.222617811,6.376645372,4.524643002,4.073313065,4.924765542,4.943645709,5.964783172,7.0780942,6.706662867,6.301051242,5.806686224,6.515696051,6.484300003,5.792931834,5.391221664,5.992623147,7.438250492,5.814012275,7.869006522,7.520954041,6.991275557,7.299443175,6.77218636,7.120084439,7.069297658,6.910961797,7.886343832,7.498103247,7.886711094,7.622089803,7.094356301,7.715421377,7.676602003,7.171867262,7.056525307,7.645361851,7.092862319,0.644056223,0.644056223,0.443451034,0.443451034
Myofibroblasts-SCGB3A2+,PLAU-ST14,12.3145,2.2894,2.35E-05,2,0.005237478,6.7442,1.8259,3.00E-06,0.002210569,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,2.940802334,4.411772481,4.262063881,0,2.430150383,3.235830405,4.407601377,4.526394633,4.613784987,3.815595486,4.145563681,4.039404209,3.88581747,4.201215039,4.050615914,3.816340924,3.907087747,4.068246544,4.719831872,4.070170897,1.082833392,1.082833392,1.012263839,1.012263839
Myofibroblasts-Monocytes,PLAU-ITGB2,21.3116,3.9438,2.36E-05,2,0.005239291,4.9343,4.3191,0.000138,0.021360491,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,7.534837218,7.728472475,8.070528105,8.488024163,8.484027655,7.911717539,7.721026056,8.317344136,8.320729761,7.848148885,7.745087922,7.435966611,8.30904185,7.747732872,7.496944303,7.397453225,8.005151591,8.380396545,8.465608263,8.83496012,1.082833392,1.082833392,0.419810468,0.419810468
Macrophages-SCGB3A2+,APP-LRP1,15.6707,3.1399,2.40E-05,2,0.005306436,4.6655,3.3588,0.000803,0.05041488,9.349756991,8.98846658,9.6404304,8.949197008,8.848131751,8.87255693,8.16299207,8.571947467,7.865132045,9.964774025,10.12321929,9.697794657,9.777556265,9.638080565,9.122485917,8.043294185,9.038871261,9.11729756,8.388652691,9.193422877,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.596636021,0.596636021,0.782696661,0.782696661
Endothelial Cells-cDCs,B2M-CD1A,46.569,8.9428,2.42E-05,2,0.005345308,4.7637,9.7758,0.000673,0.046317682,12.77974578,13.30897353,13.4102937,13.53273875,14.12039418,14.04848428,13.4992466,13.00405218,13.31026455,12.8954518,13.50732183,13.35140816,12.67482962,13.05716378,13.42237707,13.67658664,13.73224854,13.09815734,12.8495644,12.9736444,2.039108584,2.163648862,5.89092039,0,3.576746802,0,1.914343737,3.869517893,0,4.97987205,4.335846143,6.174406593,7.265079172,6.427783407,5.41376215,6.849844021,5.386128395,5.432279413,4.681355302,5.998548965,0.386503214,0.386503214,1.494952529,1.494952529
AT2-SCGB3A2+,CALR-LRP1,13.7821,2.7986,2.43E-05,2,0.005357997,4.6004,2.9958,0.000818,0.050735378,6.978321624,7.327122279,8.411497066,7.280962595,7.854483886,7.802392209,7.669032163,7.664689803,7.614717876,8.840349796,7.463737491,8.197025564,8.014301402,7.805519055,8.807659646,8.241161853,7.125968404,8.613053729,7.697012917,8.977404844,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.521262337,0.521262337,0.782696661,0.782696661
SCGB3A2+-Myofibroblasts,TNC-ITGA8,10.5443,2.1235,2.43E-05,2,0.005357997,6.9423,1.5188,2.00E-06,0.001619145,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,0,6.105665827,4.367151104,2.027928763,3.800191808,3.630763345,5.058453627,6.420063318,0,4.950519085,3.519279778,5.287249804,5.088797956,4.827925596,4.002214131,4.241711879,4.273036696,2.245105602,3.665858132,5.190230039,0.744289271,0.744289271,1.706455147,1.706455147
Myofibroblasts-Endothelial Cells,BGN-LY96,17.0201,3.1793,2.45E-05,2,0.005389788,5.0832,3.3483,0.000188,0.025200806,6.851175617,6.343447229,7.964245412,7.354948358,7.667008885,6.197496763,5.407351326,4.964648176,7.593221353,8.04349875,6.109119342,7.336778423,7.990584214,7.560750278,7.294845185,7.671708021,7.884359252,7.264404956,8.076378164,7.329089235,3.608343834,3.504863483,4.491434322,3.457746051,5.206152601,4.081285574,4.595254554,1.875923406,3.755435676,5.855598609,6.652398084,4.85058991,5.343822791,5.432019804,6.988297059,5.395670096,5.155648324,6.030743533,6.790234813,5.041435324,0.806147805,0.806147805,0.828451962,0.828451962
